dataset_image,split,source_relative_path,source_sha256,annotation_class,class_id,x_min,y_min,x_max,y_max,yolo_x_center,yolo_y_center,yolo_width,yolo_height,decision_source
green__brightness_medium__run_04__20260820T151747_874.jpg,val,green/brightness_medium/run_04/20260820T151747_874.jpg,291bbf4cf1169fe5c44ded435430a877d600a425340a40e42207dc989ba26427,green,2,344,180,361,209,0.734375,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__run_04__20260820T151748_400.jpg,val,green/brightness_medium/run_04/20260820T151748_400.jpg,1e55398656833e335a82f344c082df6c9c44e39ce61c5d72cf8a1d1f1aaeae28,green,2,348,180,366,210,0.743750,0.541667,0.037500,0.083333,green_folder
green__brightness_medium__run_04__20260820T151748_917.jpg,val,green/brightness_medium/run_04/20260820T151748_917.jpg,6d90b66bf1389921572efbbacc99c3def27393a45c2f5b762d596e12cd0db9b0,green,2,353,180,371,212,0.754167,0.544444,0.037500,0.088889,green_folder
green__brightness_medium__run_04__20260820T151749_433.jpg,val,green/brightness_medium/run_04/20260820T151749_433.jpg,ffa585364db0b1d2fb5171d703c044a5fd4dc17082008aaf1ea5662fa91fdd10,green,2,358,180,378,213,0.766667,0.545833,0.041667,0.091667,green_folder
green__brightness_medium__run_04__20260820T151749_949.jpg,val,green/brightness_medium/run_04/20260820T151749_949.jpg,8934b75fdfbcda1a4652c8566353faf6d0c6a50a04e0b719e7fc5942160093a9,green,2,364,180,385,214,0.780208,0.547222,0.043750,0.094444,green_folder
green__brightness_medium__run_04__20260820T151750_464.jpg,val,green/brightness_medium/run_04/20260820T151750_464.jpg,a1c9adc0afc2b4180c07225fb492ea96935b3801fc3b065ec80383a10f0a31cb,green,2,371,180,392,216,0.794792,0.550000,0.043750,0.100000,green_folder
green__brightness_medium__run_04__20260820T151750_984.jpg,val,green/brightness_medium/run_04/20260820T151750_984.jpg,b553765cd13ae07ff1714dce01b74060dcf766da78cf03caedb3befdf7033f06,green,2,377,180,400,218,0.809375,0.552778,0.047917,0.105556,green_folder
green__brightness_medium__run_04__20260820T151751_497.jpg,val,green/brightness_medium/run_04/20260820T151751_497.jpg,130ed9c6e79a51cc73b38c217796c224a38fbf624d3848715848124317f404b8,green,2,383,180,408,220,0.823958,0.555556,0.052083,0.111111,green_folder
green__brightness_medium__run_04__20260820T151752_010.jpg,val,green/brightness_medium/run_04/20260820T151752_010.jpg,901958ab01170ef7a032533a26e311317149250e9677387cb46245679264a467,green,2,390,180,416,221,0.839583,0.556944,0.054167,0.113889,green_folder
green__brightness_medium__run_04__20260820T151752_531.jpg,val,green/brightness_medium/run_04/20260820T151752_531.jpg,8e82afdc42e0719c561c4b8d2fc9cfe588a10b2120348dff4a87db6a0fa36cfd,green,2,402,180,430,224,0.866667,0.561111,0.058333,0.122222,green_folder
green__brightness_medium__run_04__20260820T151753_050.jpg,val,green/brightness_medium/run_04/20260820T151753_050.jpg,369e152c9c846702e8c68e699947e21c584f9f6e79277cac9710c799d0be4a1d,green,2,414,180,444,227,0.893750,0.565278,0.062500,0.130556,green_folder
green__brightness_medium__run_04__20260820T151753_569.jpg,val,green/brightness_medium/run_04/20260820T151753_569.jpg,95648ce19ca213e08281dca679054ce36242f1cc4cda2d593c1807ff12469301,green,2,426,180,458,231,0.920833,0.570833,0.066667,0.141667,green_folder
green__brightness_medium__run_04__20260820T151754_088.jpg,val,green/brightness_medium/run_04/20260820T151754_088.jpg,026efaeb0a3bba37d0bc45667ac0b1b42ed846b321d87f9080483ecb1800927c,green,2,440,180,474,234,0.952083,0.575000,0.070833,0.150000,green_folder
green__brightness_medium__run_04__20260820T151754_604.jpg,val,green/brightness_medium/run_04/20260820T151754_604.jpg,dc3cb2e76b883108dfc0b76e17f11f59f0510c5e2a864ec71513c3b07244643e,green,2,454,180,480,234,0.972917,0.575000,0.054167,0.150000,green_folder
green__brightness_medium__run_04__20260820T151755_127.jpg,val,green/brightness_medium/run_04/20260820T151755_127.jpg,a92cafd3d6e7dbc8bfae16d11e13e71efafa8406bae541edbc466a659fd159b3,,,,,,,,,,,no_visible_signal_in_green_folder
green__brightness_medium__run_04__20260820T151755_651.jpg,val,green/brightness_medium/run_04/20260820T151755_651.jpg,b36ff14eea05b09364150c07e9847f6e72c96ca8b8158f7c1a6f64227a5a2586,,,,,,,,,,,no_visible_signal_in_green_folder
green__brightness_medium__run_04__20260820T151756_173.jpg,val,green/brightness_medium/run_04/20260820T151756_173.jpg,bcc14971fabe13ecfa97f4f972a3401380e7f05ba7e643439c5ce6ee0a2af13e,,,,,,,,,,,no_visible_signal_in_green_folder
green__brightness_medium__run_04__20260820T151756_685.jpg,val,green/brightness_medium/run_04/20260820T151756_685.jpg,5d4b32ea46db1148a70f6cb4d21fa527e90dadac65d798d476acc55da406e638,,,,,,,,,,,no_visible_signal_in_green_folder
green__brightness_medium__run_05__20260820T151758_223.jpg,test,green/brightness_medium/run_05/20260820T151758_223.jpg,b7a73d7162f717dc6592c592ec510158ec0f7124096abebfef9e79f5fe53e9a7,green,2,260,180,276,208,0.558333,0.538889,0.033333,0.077778,green_folder
green__brightness_medium__run_05__20260820T151758_738.jpg,test,green/brightness_medium/run_05/20260820T151758_738.jpg,2a5940636d64a41d3d2ab71978793916089c28b1d7bf0c39958a693330ce01ec,green,2,260,180,277,209,0.559375,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__run_05__20260820T151759_264.jpg,test,green/brightness_medium/run_05/20260820T151759_264.jpg,2db451f8e05359c2424f902f9f1dfec6462f32e5da98f5a9893877b64481ffd4,green,2,261,180,278,211,0.561458,0.543056,0.035417,0.086111,green_folder
green__brightness_medium__run_05__20260820T151759_787.jpg,test,green/brightness_medium/run_05/20260820T151759_787.jpg,4b72506415bdb5b8654f9c2e856e564b3b020a2f0e37b309814b92b867aa067f,green,2,262,180,280,212,0.564583,0.544444,0.037500,0.088889,green_folder
green__brightness_medium__run_05__20260820T151800_309.jpg,test,green/brightness_medium/run_05/20260820T151800_309.jpg,ced2777b58202334b653c3f3334e5343619ef8d9aa4480d27933bb66f5ddc5ae,green,2,263,180,282,213,0.567708,0.545833,0.039583,0.091667,green_folder
green__brightness_medium__run_05__20260820T151800_830.jpg,test,green/brightness_medium/run_05/20260820T151800_830.jpg,aa9156be28708e1e63530bc3f3af3b88666da7e4dbcb69815a46caa9ab2c8729,green,2,264,180,285,216,0.571875,0.550000,0.043750,0.100000,green_folder
green__brightness_medium__run_05__20260820T151801_347.jpg,test,green/brightness_medium/run_05/20260820T151801_347.jpg,d75f2d6446b714e6224937ffea6b017dc9107276bc978a83c9644b4c427ee9bf,green,2,265,180,286,217,0.573958,0.551389,0.043750,0.102778,green_folder
green__brightness_medium__run_05__20260820T151801_863.jpg,test,green/brightness_medium/run_05/20260820T151801_863.jpg,38a99ea14c54fdc2715e6daac124d36870a7d5fb694b0a94908047633e502663,green,2,267,180,288,219,0.578125,0.554167,0.043750,0.108333,green_folder
green__brightness_medium__run_05__20260820T151802_386.jpg,test,green/brightness_medium/run_05/20260820T151802_386.jpg,caacfd0fb156efa2b5547343e10b66ddd29720a6abb755053e6e43a3ae53e92f,green,2,269,180,291,221,0.583333,0.556944,0.045833,0.113889,green_folder
green__brightness_medium__run_05__20260820T151802_908.jpg,test,green/brightness_medium/run_05/20260820T151802_908.jpg,23c96e0c78cb8f9ce5aef21ac8561b76f47194d8ebf64a62d8fd93c6e96029e7,green,2,270,180,296,223,0.589583,0.559722,0.054167,0.119444,green_folder
green__brightness_medium__run_05__20260820T151803_429.jpg,test,green/brightness_medium/run_05/20260820T151803_429.jpg,90ed47cb3c0e1d8282f2fc4651321add9f40c4942d2b4973febd78ee99514833,green,2,272,180,299,227,0.594792,0.565278,0.056250,0.130556,green_folder
green__brightness_medium__run_05__20260820T151803_960.jpg,test,green/brightness_medium/run_05/20260820T151803_960.jpg,31ed1377db758170de66803c2bc8d5552ccc1a4c62f93f22b410fea1d89d93fd,green,2,276,180,304,230,0.604167,0.569444,0.058333,0.138889,green_folder
green__brightness_medium__run_05__20260820T151804_471.jpg,test,green/brightness_medium/run_05/20260820T151804_471.jpg,cdbb16b6d17bd49fc75507ec316b892490173b17fa12daf9d10eb2a66c4a7622,green,2,278,180,308,234,0.610417,0.575000,0.062500,0.150000,green_folder
green__brightness_medium__run_05__20260820T151804_987.jpg,test,green/brightness_medium/run_05/20260820T151804_987.jpg,582cc5c96341a9141cb11a62002c8f747063798223c31e860682cadf99f963bb,green,2,281,180,313,237,0.618750,0.579167,0.066667,0.158333,green_folder
green__brightness_medium__run_05__20260820T151805_507.jpg,test,green/brightness_medium/run_05/20260820T151805_507.jpg,062d41b088a9b71a79d5307e0ed90cd24337aee8f5161efe245f1ab72793a971,green,2,285,180,319,243,0.629167,0.587500,0.070833,0.175000,green_folder
green__brightness_medium__run_05__20260820T151806_023.jpg,test,green/brightness_medium/run_05/20260820T151806_023.jpg,6bf8929061073f1704298161db3d8dcd8ce6101867d7a5930d55ea80142ad8d7,green,2,289,180,328,249,0.642708,0.595833,0.081250,0.191667,green_folder
green__brightness_medium__run_05__20260820T151806_536.jpg,test,green/brightness_medium/run_05/20260820T151806_536.jpg,11d63e48aaf3296c889198eafee82eaee2e1f4cd761f84a5259d18d7776f9a7c,green,2,295,180,340,258,0.661458,0.608333,0.093750,0.216667,green_folder
green__brightness_medium__run_05__20260820T151807_053.jpg,test,green/brightness_medium/run_05/20260820T151807_053.jpg,752ab412fea5a7e472f08a2e9c588d3cdff9fec8355a001dc2a3dd4671997f77,green,2,302,180,351,267,0.680208,0.620833,0.102083,0.241667,green_folder
green__brightness_medium__run_05__20260820T151807_578.jpg,test,green/brightness_medium/run_05/20260820T151807_578.jpg,d88004192ba8460c848e95db4d6b04ce7ac396941f9beb927af94050844353e8,green,2,311,180,369,281,0.708333,0.640278,0.120833,0.280556,green_folder
green__brightness_medium__run_05__20260820T151808_094.jpg,test,green/brightness_medium/run_05/20260820T151808_094.jpg,26a75beb37f5f371e05f4fe153f956898eb3815cee7a74a8adc750577cd12422,green,2,322,180,388,297,0.739583,0.662500,0.137500,0.325000,green_folder
green__brightness_medium__transition_run_01__frame_000_20260820T154058_495.jpg,train,green/brightness_medium/transition_run_01/frame_000_20260820T154058_495.jpg,63dc8bc5495b6de7517fce4e7ce0e974de5a4b2904b8c4203e5c3900ae6f2bf8,green,2,301,180,313,201,0.639583,0.529167,0.025000,0.058333,green_folder
green__brightness_medium__transition_run_01__frame_001_20260820T154058_619.jpg,train,green/brightness_medium/transition_run_01/frame_001_20260820T154058_619.jpg,92c6633634fb559f26c9f7b970630e6ed42dc3d8ac03f3e6dc961370ae38b74d,green,2,301,180,313,201,0.639583,0.529167,0.025000,0.058333,green_folder
green__brightness_medium__transition_run_01__frame_002_20260820T154058_742.jpg,train,green/brightness_medium/transition_run_01/frame_002_20260820T154058_742.jpg,029f36cc1d2270e7cdce8f01eaa0d65f8bf0414accc6293a1dffaa19d4cfef6c,green,2,302,180,314,202,0.641667,0.530556,0.025000,0.061111,green_folder
green__brightness_medium__transition_run_01__frame_003_20260820T154058_866.jpg,train,green/brightness_medium/transition_run_01/frame_003_20260820T154058_866.jpg,50f8cfe93147e7bd6122d88d38f3c7f37e83f4a8d3d0791c76061bb598c5ca8d,green,2,302,180,314,202,0.641667,0.530556,0.025000,0.061111,green_folder
green__brightness_medium__transition_run_01__frame_004_20260820T154058_993.jpg,train,green/brightness_medium/transition_run_01/frame_004_20260820T154058_993.jpg,bf150eb1fcfec95debe32b7a5119204382aefeb57c4a598a588358fa85d955c2,green,2,302,180,315,202,0.642708,0.530556,0.027083,0.061111,green_folder
green__brightness_medium__transition_run_01__frame_005_20260820T154059_130.jpg,train,green/brightness_medium/transition_run_01/frame_005_20260820T154059_130.jpg,bf150eb1fcfec95debe32b7a5119204382aefeb57c4a598a588358fa85d955c2,green,2,302,180,315,202,0.642708,0.530556,0.027083,0.061111,green_folder
green__brightness_medium__transition_run_01__frame_006_20260820T154059_269.jpg,train,green/brightness_medium/transition_run_01/frame_006_20260820T154059_269.jpg,bf150eb1fcfec95debe32b7a5119204382aefeb57c4a598a588358fa85d955c2,green,2,302,180,315,202,0.642708,0.530556,0.027083,0.061111,green_folder
green__brightness_medium__transition_run_02__frame_000_20260820T154106_258.jpg,train,green/brightness_medium/transition_run_02/frame_000_20260820T154106_258.jpg,2719cc88f7f56fffe43422728c52d14cd57da02019565ef32f27cbb6316e0466,green,2,322,180,339,208,0.688542,0.538889,0.035417,0.077778,green_folder
green__brightness_medium__transition_run_02__frame_001_20260820T154106_383.jpg,train,green/brightness_medium/transition_run_02/frame_001_20260820T154106_383.jpg,43478bacd8bb0d3d41e1bc2fdbfbcacc095a21940fefcb2add4a45658769c848,green,2,322,180,340,209,0.689583,0.540278,0.037500,0.080556,green_folder
green__brightness_medium__transition_run_02__frame_002_20260820T154106_505.jpg,train,green/brightness_medium/transition_run_02/frame_002_20260820T154106_505.jpg,cd421413cf6bcc2529f02ccebd8a607625f0c02c7943897af8347225bcb247f4,green,2,323,180,340,209,0.690625,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__transition_run_02__frame_003_20260820T154106_626.jpg,train,green/brightness_medium/transition_run_02/frame_003_20260820T154106_626.jpg,3a1d33dba84638f07c809112f76fbc960e72acd2ae360718f660e9f319efa9ff,green,2,324,180,341,209,0.692708,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__transition_run_02__frame_004_20260820T154106_741.jpg,train,green/brightness_medium/transition_run_02/frame_004_20260820T154106_741.jpg,63ae7eb11db01ee35e1d2d782d3a19de60b8b517f70a868e96a30a5cc695a4f3,green,2,324,180,342,209,0.693750,0.540278,0.037500,0.080556,green_folder
green__brightness_medium__transition_run_02__frame_005_20260820T154106_867.jpg,train,green/brightness_medium/transition_run_02/frame_005_20260820T154106_867.jpg,7af91c1fe83b4b558e406078711a91416dc009f1dd4969646c04e5f2945aec26,green,2,325,180,342,209,0.694792,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__transition_run_02__frame_006_20260820T154106_987.jpg,train,green/brightness_medium/transition_run_02/frame_006_20260820T154106_987.jpg,7af91c1fe83b4b558e406078711a91416dc009f1dd4969646c04e5f2945aec26,green,2,325,180,342,209,0.694792,0.540278,0.035417,0.080556,green_folder
green__brightness_medium__transition_run_03__frame_000_20260820T154113_882.jpg,train,green/brightness_medium/transition_run_03/frame_000_20260820T154113_882.jpg,4cea1495025cbec987ff9475f961d7f2e2a0c6877b9eb340ce6f8f0d8d753a22,green,2,376,180,403,225,0.811458,0.562500,0.056250,0.125000,green_folder
green__brightness_medium__transition_run_03__frame_001_20260820T154114_000.jpg,train,green/brightness_medium/transition_run_03/frame_001_20260820T154114_000.jpg,e24e3efcafc0b780fe54e375b995e2c50eeb97ab91206f6b9cc0d4cd108329f8,green,2,377,180,404,225,0.813542,0.562500,0.056250,0.125000,green_folder
green__brightness_medium__transition_run_03__frame_002_20260820T154114_128.jpg,train,green/brightness_medium/transition_run_03/frame_002_20260820T154114_128.jpg,b9a0f90fe4fb86afdc633276f0bc7364455cbab4b3c539706a1a868c43bd4aa6,green,2,379,180,406,226,0.817708,0.563889,0.056250,0.127778,green_folder
green__brightness_medium__transition_run_03__frame_003_20260820T154114_256.jpg,train,green/brightness_medium/transition_run_03/frame_003_20260820T154114_256.jpg,d2b16c41808f493093fb1b1e67b45ef77cca47f585f81bf197ac0fe0c4621db0,green,2,379,180,408,226,0.819792,0.563889,0.060417,0.127778,green_folder
green__brightness_medium__transition_run_03__frame_004_20260820T154114_375.jpg,train,green/brightness_medium/transition_run_03/frame_004_20260820T154114_375.jpg,358b5b8c981df102734fb0affc0834207daca4394e8e8d7559926496de658ea4,green,2,381,180,410,227,0.823958,0.565278,0.060417,0.130556,green_folder
green__brightness_medium__transition_run_03__frame_005_20260820T154114_489.jpg,train,green/brightness_medium/transition_run_03/frame_005_20260820T154114_489.jpg,358b5b8c981df102734fb0affc0834207daca4394e8e8d7559926496de658ea4,green,2,381,180,410,227,0.823958,0.565278,0.060417,0.130556,green_folder
green__brightness_medium__transition_run_03__frame_006_20260820T154114_613.jpg,train,green/brightness_medium/transition_run_03/frame_006_20260820T154114_613.jpg,eb34d8b7950f78f33d5cca979d9691b2af50aea0f868813ae030f711630f31a8,green,2,384,180,414,228,0.831250,0.566667,0.062500,0.133333,green_folder
green__brightness_medium__transition_run_04__frame_000_20260820T154121_519.jpg,val,green/brightness_medium/transition_run_04/frame_000_20260820T154121_519.jpg,b56ff851a1c1735d970d5fbe58a47aa8451adc0794fa5fcf323b867888ca8f12,green,2,337,180,352,207,0.717708,0.537500,0.031250,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_001_20260820T154121_645.jpg,val,green/brightness_medium/transition_run_04/frame_001_20260820T154121_645.jpg,a9a262cb12733e31ad9f52a1214cf0280685a88042dcc268c7d808df31bfe126,green,2,337,180,352,207,0.717708,0.537500,0.031250,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_002_20260820T154121_770.jpg,val,green/brightness_medium/transition_run_04/frame_002_20260820T154121_770.jpg,4192a239a6719f422128cc4138c006e8193100707c2f787a0e7c691d07af8a85,green,2,338,180,353,207,0.719792,0.537500,0.031250,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_003_20260820T154121_886.jpg,val,green/brightness_medium/transition_run_04/frame_003_20260820T154121_886.jpg,e0d7a6da1e0d7b5a920290c4fd15d68f6ae990d3ced6125f9a448301a4f9d01c,green,2,338,180,354,207,0.720833,0.537500,0.033333,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_004_20260820T154122_014.jpg,val,green/brightness_medium/transition_run_04/frame_004_20260820T154122_014.jpg,e0d7a6da1e0d7b5a920290c4fd15d68f6ae990d3ced6125f9a448301a4f9d01c,green,2,338,180,354,207,0.720833,0.537500,0.033333,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_005_20260820T154122_132.jpg,val,green/brightness_medium/transition_run_04/frame_005_20260820T154122_132.jpg,751f1ed6f74f48b875fb2d6ce6c040e4ecec6307e05591f44cdde01660b1dcb5,green,2,339,180,356,207,0.723958,0.537500,0.035417,0.075000,green_folder
green__brightness_medium__transition_run_04__frame_006_20260820T154122_258.jpg,val,green/brightness_medium/transition_run_04/frame_006_20260820T154122_258.jpg,14a3343610b9712aedef39a34ec915b5e93cba72a880faac64b8754de92998c0,green,2,340,180,357,208,0.726042,0.538889,0.035417,0.077778,green_folder
green__brightness_medium__transition_run_05__frame_000_20260820T154129_156.jpg,test,green/brightness_medium/transition_run_05/frame_000_20260820T154129_156.jpg,b405ec0392c48a96f8a1395f8e8ca3072b445f4dbf151d3eeec8482e8838fded,green,2,259,180,276,208,0.557292,0.538889,0.035417,0.077778,green_folder
